id,movie_name,year,directors,actors,rate,star,src,cover,douban_id
681,哥哥的爱人,2019,莫妮亚·肖克里,伊夫林·布洛初/塞森·加布埃/尼尔斯·施内德/金伯利·拉费里埃/迈伦娜·麦凯,6.3,30,https://movie.douban.com/subject/33417982/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555829809.jpg,33417982
682,凯萨里,2019,安劳格·辛格,阿克谢·库玛尔/帕丽莱蒂·曹帕拉/苏文德·维奇/万什·巴德韦杰/Sumeet Basran,6.2,30,https://movie.douban.com/subject/30143851/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549139361.jpg,30143851
683,大汉十三将之血战疏勒城,2019,回宇,谢苗/陈梦希/热依娜/李帛轩/容尔甲,6.1,30,https://movie.douban.com/subject/30353507/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537242103.jpg,30353507
684,天鹅绒圆锯,2019,丹·吉尔罗伊,杰克·吉伦哈尔/蕾妮·罗素/托妮·科莱特/约翰·马尔科维奇/扎威·阿什顿,5.6,30,https://movie.douban.com/subject/27135946/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546031300.jpg,27135946
685,俄国新娘,2019,迈克尔·S·奥加达,柯宾·伯恩森/奥克萨纳·奥兰/克里斯蒂娜·碧曼诺娃/丽莎·古德曼/迈克尔·罗伯特·布兰登,5.4,25,https://movie.douban.com/subject/27012900/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2503878914.jpg,27012900
686,林冲之风雪山神庙,2019,胡国瀚,柴园乐,5.1,25,https://movie.douban.com/subject/34447545/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572740939.jpg,34447545
687,猪猪侠·不可思议的世界,2019,陆锦明/钟彧,,4.9,25,https://movie.douban.com/subject/30324775/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560664101.jpg,30324775
688,英雄无侠,2019,周文扬,朱娅/潘长江/张京/佟子恒,2.8,15,https://movie.douban.com/subject/30273144/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554438507.jpg,30273144
689,一切如你,2019,黄宏/黄兆函/傅绍杰/张楠/李譞,于蓝/于洋/秦怡/田华/谢芳,,0,https://movie.douban.com/subject/30390185/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566220443.jpg,30390185
690,道具师,2019,杜子曰,鲍振江/林飞/王艺霖/张琳悦/郭诗佳,,0,https://movie.douban.com/subject/33391779/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573303210.jpg,33391779
691,废柴老爸,2019,冯超,王迅/黄灿灿/梁超/张伦硕/何雄飞,,0,https://movie.douban.com/subject/26873573/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2556883839.jpg,26873573
692,白云·苍狗,2019,臧连荣/许若谷,曲国强/张登平/廖学秋/王彩平,,0,https://movie.douban.com/subject/33456054/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558532018.jpg,33456054
693,盘索里拳击手,2019,郑赫基,严泰九/李惠利/金熙元/崔俊英/李雪 ,,0,https://movie.douban.com/subject/30205510/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557198551.jpg,30205510
694,偷龙换凤,2019,刘夏同,邓宁/闫鹿杨/王妍苏/李健仁/辛新,,0,https://movie.douban.com/subject/34792415/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565629553.jpg,34792415
695,精英出击,2019,Philippe Martinez,史蒂文·席格/索尼亚·考琳/罗恩·斯穆安伯格,,0,https://movie.douban.com/subject/27611392/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2543925845.jpg,27611392
696,判决,2019,雷蒙德·里拜·古铁雷斯,Kristoffer King,,0,https://movie.douban.com/subject/33428623/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567835138.jpg,33428623
697,1917,2019,萨姆·门德斯,乔治·麦凯/迪恩·查尔斯·查普曼/科林·费尔斯/本尼迪克特·康伯巴奇/理查德·麦登,,0,https://movie.douban.com/subject/30252495/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570243317.jpg,30252495
698,自拘于家,2019,Shashanka Ghosh/Samit Basu,阿里·扎勒/施芮娅·比尔冈卡尔/吉姆·萨伯,,0,https://movie.douban.com/subject/33413728/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574306129.jpg,33413728
699,迈克·比尔比利亚：新生儿,2019,塞斯·帕里什,迈克·比尔比利亚,,0,https://movie.douban.com/subject/34883065/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575291767.jpg,34883065
700,爱情大乱斗,2019,Wirat Hengkongdee,艾丝特·苏普莉拉/卡文·英玛诺泰,,0,https://movie.douban.com/subject/33464198/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575107864.jpg,33464198
701,幸福岛味道,2019,赖学怡,唐宁/安哲/廖安丽/张素丽/康莉,,0,https://movie.douban.com/subject/33393264/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575787759.jpg,33393264
702,决战死亡之林,2019,雷纳·佩雷斯,罗伯特·布朗兹/迈克尔·帕尔,,0,https://movie.douban.com/subject/33413620/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575543397.jpg,33413620
703,凯茜·马斯格雷夫斯圣诞秀,2019,Chris Howe,拉娜·德雷/特洛耶·希文/弗莱德·阿米森/佐伊·丹斯切尔/肯多尔·詹纳,,0,https://movie.douban.com/subject/34879934/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573379658.jpg,34879934
704,宇多田光Laugher in the Dark 2018 巡回演唱会,2019,,宇多田光,9.4,45,https://movie.douban.com/subject/34454108/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561888862.jpg,34454108
705,Savage X Fenty Show,2019,艾力克斯·鲁津斯基,卡拉·迪瓦伊/拉弗恩·考克斯/蕾哈娜/哈尔希/吉吉·哈迪德,8.8,45,https://movie.douban.com/subject/34834536/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569015281.jpg,34834536
706,头顶太阳永不落,2019,柳博芙·鲍里索娃,Stepan Petrov/Nyurguiana Shadrina,8.7,45,https://movie.douban.com/subject/33426975/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2554758837.jpg,33426975
707,天使降临到了我身边！ OVA,2019,平牧大辅,上田丽奈/指出毬亚/长江里加/鬼头明里/大和田仁美,8.0,40,https://movie.douban.com/subject/33438459/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557661091.jpg,33438459
708,闭锁病房,2019,平山秀幸,笑福亭鹤瓶/绫野刚/小松菜奈/小林聪美/涩川清彦,7.8,40,https://movie.douban.com/subject/30443610/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564816560.jpg,30443610
709,世纪末,2019,卢西奥·卡斯特罗,胡安·巴贝里尼/拉蒙·普霍尔/米娅·麦斯特罗,7.7,40,https://movie.douban.com/subject/30483380/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2562919699.jpg,30483380
710,鲁邦三世：再见搭档,2019,川越淳,栗田贯一/小林清志/浪川大辅/泽城美雪/山寺宏一,7.4,35,https://movie.douban.com/subject/30385430/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2569877586.jpg,30385430
711,212号房间,2019,克里斯托夫·奥诺雷,齐雅拉·马斯楚安尼/班哲明·比欧雷/文森特·拉科斯特/卡米尔·科坦/卡洛尔·布盖,7.4,35,https://movie.douban.com/subject/30458008/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567019127.jpg,30458008
712,大饿,2019,谢沛如,蔡嘉茵/柯淑勤/谢祖武/张耀仁,7.1,35,https://movie.douban.com/subject/30306756/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572235972.jpg,30306756
713,周恩来回延安,2019,吴卫东/刘劲,刘劲/唐国强/卢奇/黄薇,6.6,35,https://movie.douban.com/subject/30322432/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553832372.jpg,30322432
714,我想一周休四天,2019,鹿島悠,冈山天音/饭丰万理江/皆川猿时/主浜晴美/远藤宪一,6.6,35,https://movie.douban.com/subject/30459573/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551121429.jpg,30459573
715,凯文·哈特：不负责任,2019,Leslie Small,凯文·哈特,6.4,30,https://movie.douban.com/subject/30488016/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553727626.jpg,30488016
716,震荡,2019,杰罗·布斯塔曼特,胡安·巴勃罗·萨拉梅利亚,6.4,30,https://movie.douban.com/subject/27115487/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546821500.jpg,27115487
717,疑惑,2019,松田秀知,米仓凉子/黑木华/余贵美子/板尾创路/永山绚斗,6.0,30,https://movie.douban.com/subject/30252532/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545102519.jpg,30252532
718,伏妖白鱼镇2,2019,刘轩狄,林枫烨/楼南光/雷宇扬/尹天照,6.0,30,https://movie.douban.com/subject/30380049/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2540050647.jpg,30380049
719,吾王长存,2019,姜允成,金来沅/元真儿/陈善圭/崔奎华/崔武成,6.0,30,https://movie.douban.com/subject/27623043/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2557972776.jpg,27623043
720,罗布奥特曼剧场版：决定了！羁绊的水晶,2019,武居正能,平田雄也/小池亮介/其原有沙/真锅薰/山崎银之丞,5.9,30,https://movie.douban.com/subject/30412189/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2550457539.jpg,30412189
721,破晓时分,2019,阿利斯泰尔·班克斯·格里芬,娜奥米·沃茨/杰里米·博布/詹妮弗·艾莉/艾莫里·科恩/布雷南·布朗,5.9,30,https://movie.douban.com/subject/27176873/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574160970.jpg,27176873
722,北京屋檐下,2019,白雪松,董国华/杨宇鑫/苏强/梁敉郛,5.3,25,https://movie.douban.com/subject/30388444/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2541835638.jpg,30388444
723,金色韶华,2019,伊娃·爱洛尼斯科,伊莎贝尔·于佩尔/加拉泰亚·贝露琪/梅尔维尔·珀波/卢卡斯·爱洛尼斯科/小阿兰·德龙,5.4,25,https://movie.douban.com/subject/27200842/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542748636.jpg,27200842
724,灰姑娘的故事：圣诞愿望,2019,Michelle Johnston,劳拉·马兰洛/格雷格·萨克因/伊莎贝拉·戈麦兹/香奈儿·佩洛索/乔安娜·纽马奇,5.2,25,https://movie.douban.com/subject/34607621/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571514745.jpg,34607621
725,少女地球守护者,2019,乔纳森·赫尔伯特,玛格丽特·库里/安东尼·麦凯/丹尼·赫斯顿/蒂根·约翰逊/艾玛·菲茨杰拉德,4.8,25,https://movie.douban.com/subject/26888080/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2545034337.jpg,26888080
726,男人四十上高中,2019,董偲遇,焉栩嘉/张倩如,4.4,20,https://movie.douban.com/subject/33404035/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558804652.jpg,33404035
727,锦衣之下之绣春刀,2019,榘庭,魏冠男/秦楚明/孟飞/漆培鑫,4.1,20,https://movie.douban.com/subject/30465870/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550810316.jpg,30465870
728,动物出击,2019,冯小宁,景熙童/宝德/冯冯/冯薇朵/陈长海,3.5,20,https://movie.douban.com/subject/30345341/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554401295.jpg,30345341
729,当我们海阔天空,2019,陈静/娄毅,刘秋实/刘奕畅/何琢言/郑罗茜/蒋冰,,0,https://movie.douban.com/subject/33413636/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557956447.jpg,33413636
730,夺镖,2019,郭玉波,言杰/赵聪/何翔/朱嘉镇,,0,https://movie.douban.com/subject/33425243/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555452508.jpg,33425243
731,德云社己亥年纲丝节庆典2019,2019,,郭德纲/于谦/高峰/栾云平/岳云鹏,,0,https://movie.douban.com/subject/34822676/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568513391.jpg,34822676
732,靠近我温暖你,2019,浦思佳,姚娟,,0,https://movie.douban.com/subject/34786902/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568021611.jpg,34786902
733,永远忠诚,2019,亨利·亚历克斯·鲁宾 ,山姆·克拉弗林/纳特·沃尔夫/杰·科特尼/杰拉德·班肯斯,,0,https://movie.douban.com/subject/27036741/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567232582.jpg,27036741
734,飞行员呆呆鸟,2019,安佳星,王超/刘雪涛/曹天恺/韩昕妤,,0,https://movie.douban.com/subject/34795279/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2565705328.jpg,34795279
735,猫与月亮,2019,亚历克斯·沃尔夫,亚历克斯·沃尔夫/斯凯勒·吉桑多/迈克·艾普斯/斯蒂芬妮娅·欧文/朱利安·亚奥·焦耶洛,,0,https://movie.douban.com/subject/30168037/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572449850.jpg,30168037
736,玫瑰与郁金香,2019,野口照夫,李俊昊/谷村美月/玄理/布施绘里,,0,https://movie.douban.com/subject/30400727/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552708635.jpg,30400727
737,七鱼宴,2019,Robert Tinnell,斯凯勒·吉桑多/麦迪森·伊瑟曼/乔什·赫尔曼/雷·阿布鲁佐/艾狄森·蒂姆林,,0,https://movie.douban.com/subject/34883066/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573606389.jpg,34883066
738,小小家长,2019,田刚磊,张纯嘉/王祈瑞/崔隐州/马茁越/曹力戈,,0,https://movie.douban.com/subject/33456088/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563634110.jpg,33456088
739,燃烧的甘蔗,2019,菲利普·尤曼斯,维德尔·皮尔斯/埃里卡·伍兹,,0,https://movie.douban.com/subject/30266638/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570185756.jpg,30266638
740,请寻找我,2019,金承宇,李英爱/刘在明/李源根/朴海俊/Ae-hwa Jung,,0,https://movie.douban.com/subject/30151048/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572545171.jpg,30151048
741,魔笛,2019,达维·麦克维卡 David McVicar,西沃恩·斯塔格Siobhan Stagg/莫罗·皮特 Mauro Peter/萨宾·德维耶 Sabine Devieilhe,,0,https://movie.douban.com/subject/30451899/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547025570.jpg,30451899
742,D日,2019,尼克·里昂,查克·林德尔/温斯顿·凯奇/杰西·科夫/大卫·汤姆/兰迪·库卓,,0,https://movie.douban.com/subject/34608173/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562939964.jpg,34608173
743,温柔之歌,2019,露西·波尔图,莱拉·贝蒂/嘉莲·维雅/安托万·赖纳茨,,0,https://movie.douban.com/subject/26979200/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571391659.jpg,26979200
744,静悄悄的雨,2019,中川龙太郎,卫藤美彩/仲野太贺/三浦透子/坂东龙汰/古馆宽治,,0,https://movie.douban.com/subject/33961421/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575071469.jpg,33961421
745,玛姬与妈妈,2019,莫森·玛克玛尔巴夫,YLENIA GALTIERI/MARGHERITA PANTALEO/RAFFAELLA GALLO,,0,https://movie.douban.com/subject/34815786/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572835303.jpg,34815786
746,那时风华,2019,李三林,程琤/刘思博/肖雨雨/刘家良/刘之冰,,0,https://movie.douban.com/subject/30488537/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575378930.jpg,30488537
747,卓娅因子,2019,埃比克·沙尔曼,索娜姆·卡普尔/杜奎尔·沙尔曼/桑杰·卡普尔,,0,https://movie.douban.com/subject/33399831/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560058197.jpg,33399831
748,西蒙·阿姆斯特尔：放飞,2019,,西蒙·阿姆斯特尔,8.2,40,https://movie.douban.com/subject/34779875/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566307858.jpg,34779875
749,小羊肖恩2：末日农场,2019,威尔·比彻/Richard Phelan,安迪·尼曼/贾斯汀·弗莱彻/乔·萨格/凯特·哈伯/约翰·斯帕克斯,8.2,40,https://movie.douban.com/subject/26628382/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561376761.jpg,26628382
750,狂躁节拍,2019,布莱恩·威尔许,瑞恩·弗莱彻/劳拉·弗雷泽/蕾切尔·杰克逊/艾米·曼森/斯特芬·马克尔,7.8,40,https://movie.douban.com/subject/27040109/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2559685193.jpg,27040109
751,梦想,2019,李昌根  ,李顺载/郑永琡/李艺媛/金基天/陈善圭,7.6,40,https://movie.douban.com/subject/33427460/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554782855.jpg,33427460
752,婆罗多,2019,阿里·阿巴斯·札法,萨尔曼·汗/卡特莉娜·卡芙/迪莎·帕塔尼/塔布/瓦伦·达瓦,7.0,35,https://movie.douban.com/subject/30149726/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555686253.jpg,30149726
753,那个我最亲爱的陌生人,2019,张作骥,吕雪凤/邱志宇/李梦/李英铨,6.7,35,https://movie.douban.com/subject/27177463/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571791441.jpg,27177463
754,大奥 最终章,2019,林彻,木村文乃/大泽隆夫/小池荣子/滨边美波/南野阳子,6.6,35,https://movie.douban.com/subject/30466625/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549970042.jpg,30466625
755,明日情缘,2019,Noble Jones,约翰·利思戈/布莱思·丹纳/德里克·塞西尔/凯蒂·阿赛尔顿/索菲·撒切尔,6.4,30,https://movie.douban.com/subject/30391754/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2552599684.jpg,30391754
756,信使,2019,瓦迪斯瓦夫·帕西科夫斯基,朱莉·恩格尔布雷希特/布莱德利·詹姆斯/马丁·布兹克/尼克·罗格勒/托马斯·舒查特,6.4,30,https://movie.douban.com/subject/33390318/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552308545.jpg,33390318
757,是非之地,2019,Justin Lee,米拉·索维诺/布鲁斯·邓恩/韦斯·斯塔迪/特雷斯·阿德金斯/杰夫·法赫,6.4,30,https://movie.douban.com/subject/34839475/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571164112.jpg,34839475
758,花儿照相馆,2019,张震,彭禺厶/由力/李文波/李建新/马书良,6.3,30,https://movie.douban.com/subject/34873363/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572771992.jpg,34873363
759,哈丽特,2019,卡斯·莱蒙斯,辛西娅·艾莉佛/乔·阿尔文/加奈儿·梦奈/詹妮弗·内特尔斯/蒂姆·金尼,6.1,30,https://movie.douban.com/subject/26786097/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573007513.jpg,26786097
